Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,52325,60889
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),51867,51867
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,11998,12956
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),11417,11417
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,32143,58125
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),41323,41323
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,10304,12025
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),12329,12329
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,28618,41055
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),35609,42026
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7127,7166
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12381,13520
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16571,16571
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Female-only (including Supernumerary),1338,1338
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6594,7211
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),9232,9232
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2459,2534
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,36773,51765
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),38712,48969
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,979,979
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8580,10288
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),10402,10402
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,38774,45149
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),44955,53998
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7565,10121
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),9203,9203
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18997,32215
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),34052,38341
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1997,1997
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5368,5368
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6833,6833
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,370,370
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9998,11282
"Dr. B R Ambedkar National Institute of Technology, Jalandhar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),15841,16261
